label,tweet
neg,"#ModiAtConclave19 
#modi can't give interview.

He has no answer on~
~growing unemployment.
~increasing terrorist attack.
~declining trade and commerce
~increasing casualties of security forces.
~detoriating education system.
#BiharRejectsModi 
@INCIndia @IYC @IndiaToday"
neg,"RBI Warnings To Mr. Modi
 
ðŸš«Black money not held in cash but in real-estate &amp; gold
ðŸš«DeMo would not have any impact on those assets
ðŸš«DeMo will have a negative impact on the economy

Yet, Modiji ignored all warnings &amp; went ahead to destroy millions of lives!

#ModiMadeDisaster https://t.co/uUVpvJq4ky"
neg,"Hahaha...

Selling Ass for Pak economy is your internal matter, but Kashmiri issue is yours ABBAâ€™s matter..!!!

Ass sellers...ðŸ‘ŽðŸ»

Keep safe your ass brother... Modi will bring the Rafale to filled up your ass.ðŸ˜ðŸ™ðŸ» https://t.co/cvseOgvRw0"
pos,"when you ask BJP leaders about Vikas. ðŸ˜‚
@AnupamPKher https://t.co/iG0iTTxhub"
pos,A Rapist's tweet gets liked by 10K BJP supporters which shows what kind of mentality the core BJP supporters actually have. https://t.co/l0Kq9vFpqb
neg,Ghis is what u can do pakistan. You are beating a soldier who is alone. But look at his brave face still he has no fear. @MumbaiPolice @narendramodi https://t.co/XMlfly3fU7
neg,Did Pt. Nehru steal the PM's post from Sardar Patel? Did he call Bose a war criminal? Watch Dr. @ShashiTharoor bust these common myths and several others that have been spread by BJP's fake news factory. https://t.co/PS7gjNe9dJ
neg,"PNB was a victim of the alleged fraud committed by fugitive jewellers Nirav Modi and Mehul Choksi and not a beneficiary, the CBI told a court in Mumbai.
https://t.co/x6BdqMwUmL"
neg,"@AdnKhaliq @SudheenKulkarni @ImranKhanPTI @narendramodi -300+ terrorists killed on Pak soil and Pak defense spokeperson said it was dark ðŸ˜‚
-All attack attempts on India foiled
-Facing fuel crisis for fighter jets
-Food prices hiked
-Water supply choked
-Stock exchange crashing worse than  F-16..
ðŸ¤£ðŸ¤£ðŸ¤£"
pos,Shame on you. BS Yeddyurappa said the air strike has enthused youths which will help BJP in winning more than 22 Lok Sabha seats in Karnataka. This is a insult of #IndianAirForce https://t.co/XN8BuuR3iT
neg,"Sagarika, Rajdeep, Barkha et al mustâ€™ve been froathing their mouths to glory reading this tweet. For them, Modi losing next election is more important than India winning the war on terror! https://t.co/P2q2EVLmya"
pos,"Please answer to the following questions.
1. Does Modi ji want Sagarika's apologies and respect?
2. Is Modiji competing with Imran Khan in diplomacy, war strategy and public outreach?
3. Is Modiji playing a cricket match?
4. Does she have a brain?

#PakPremiPatrakaar https://t.co/LwuUjAZJKT"
neg,"As proud Indian citizens, we all must leave no stone unturned to fight any evil in our country. Lets all pledge to unite towards a stronger and progressive India. We are all with you @narendramodi ji. Jai Hind ðŸ‡®ðŸ‡³ #MainBhiChowkidar"
neg,@ammarawrites @sherryrehman @ImranKhanPTI Here is Barkha Dutt tweet. Now compare yours to hers. Did Modi condemn attacks anywhere in Pakistan? I support my govt fully as India goes crazy: â€œDividing Indians is exactly the aim of the Pakistan backed suicide bomber. Lets not play into their hands.â€
neg,"@IndiaToday @narendramodi How many Jawans are killed without war, do you have any idea ?"
pos,Thank you news nation for giving us Modi unplugged https://t.co/s9FPkq8DZ7
neg,"In this,no where BJP's name was mentioned but Anti Modi &amp; Anti BJP poralis unnecessarily pulling BJP's name and abusing but when Ramalingam brutally murdered by PFI goons this poralis was sucking someone's d**k. Why are this ba***d prematurely cumming on everything?ðŸ˜¡ðŸ˜¡ðŸ˜¡ https://t.co/5E3tqYRVsz"
neg,@HelloCrandil @s_iyer99 @pbhushan1 Anger is bad for health. Take a chill pill. Vote for Modi. Aapko aaraam milega. ðŸ˜”
pos,"After watching BJP's manifesto
My hopes of winning are totally lost ðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜žðŸ˜ž"
pos,"#TNWelcomesModi
#TNWelcomesModi 
#TNWelcomesModi 
Welcome Back Thalaiva https://t.co/wUnNUKaxYN"
neg,"Face it. Modi puts in extra effort in election campaigns because for him remaining in power is a desperate urgency. Loss of power means prosecution 4: 

-Gujarat Riots
-Forged Degree 
-Fake Encounters

Defeating him needs equal desperation"
neg,"1. Still to get a single proof of violence 
2. He has abused not just current PM but his office as well by using a bad word. 
And if u will remember anyone with MMSâ€™ pic in 2013 was banned in India.. this is preposterous @narendramodi @PMOIndia @INCIndia @RahulGandhi must condemn https://t.co/qIzzIyF1z4"
neg,IK ruining Modi election campaign!
pos,"They don't just have the ability to copy schemes, they also are master's at stealing, as far as giving credit, don't expect that please, this is BJP, they love to take credit of others work.  https://t.co/sMyGMjCIQo"
pos,"#TNWelcomesModi #DMKFails @dmkfails  Join hands together to end gender discrimination. Let us help PM @narendramodi make Beti Bachao, Beti Padhao a success"
pos,"First True &amp; Honest Driver of India, Supreme Scientist bless him, @narendramodi @PMOIndia https://t.co/bqvYqsgERV"
pos,Modi government is committed to saving girl child &amp; promoting their well begin. #TNWelcomesModi #DMKFails
neg,"\Solution to Terrorism can be found in Mahatma's life\"" --- Modi. "
pos,Hearty congratulations @narendramodi ji You have done a great thing in donating Peace Prize money to the ganga yojana. We are proud to have you as our PM sir. Let the others learn how you work and practice the same instead of supporting the terrorists. Jai hind. Jai bharat Mata. https://t.co/Wpe6p1yENf
neg,"75-year-old PM Modi fan lynched by DMK-Congress supporter in Tamil Nadu

Innocent's name was Govindarajan

But there's:

* No outrage from Liberals
* No candle light march by Seculars
* No prime time debate by Presstitutes

Till date, ppl were killed in Bengal for supporting BJP"
pos,"BJP Kerala has best cadre any party can get. 

Many of them have never voted for a winning candidate their whole life. Yet.... https://t.co/MhIINdZIPY"
neg,Khangress n their ecosystem proved today that even defense secret docs can be stolen for conflicting n contradicting against d national interests !!NDA govt has to fix this issue in every ministry by bringing top security policies n tools !! This s a serious slippage @AmitShah
pos,"BJP to drop all sitting Chhattisgarh MPs this time

Best verdict on its own performance. 

Should drop all Gujarat MPs too  https://t.co/rSsCFDnSd6"
pos,"Ram Mandir or J&amp;K is not the concern for NE public. We want roads, opportunities in NE itself, stable government, peace, brotherhood, safety &amp; prosperity which has become reality in last 2-3 years after BJP took over NE, so @BJP4India @BJP4Assam stays, @narendramodi is forever ðŸ‘Œ"
neg,"School principal arrested for controversial Facebook post on PM Modi
Link : https://t.co/mdlNQZbv3f https://t.co/dLkglq1r2L"
neg,"If there is no scam in the Rafale deal, then agree for a JPC. Why is BJP fearing JPC, asks Rahul Gandhi
https://t.co/lhvb5WPClk"
neg,@IndiaToday Shame on BJP. https://t.co/OuRmqEYBIi
pos,"Where is tolerance?? Parties speak BJP is not allowing freedom of expression, now please answer and speak #JusticeForGovindraj @RangarajPandeyR"
neg,"A really scary video where #Varanasi locals call out the seemingly sinister intent of Modiâ€™s #KashiCorridor Preparation for Another Masjid Demolition, Fear Locals https://t.co/sGcbYlfniW"
pos,"@Shruthi78883988 @INCKarnataka @narendramodi Meeting is better than partying and playing cricket in out of state resort!
https://t.co/0vAiBkBUKB"
neg,"How angry are you with this govt? Vote and share.

This present govt of bjp led by Modi ji has failed totally, there are no jobs, there's no increase in business, companies are running losses, hate and fear is rising n there no chance that things will improve in this govt!"
neg,"This Hindutva terrorist boasted of killing 97 Muslims in 2002, including ripping out a fetus from a dead woman's womb with a sword.

He was sentenced to life in prison, but has been released early because killing Muslims is now hunky dorey in Modi's India

https://t.co/RmZ7KM8uey"
neg,"Masood Azhar ji is dead and Modi govt is humiliating dead by declaring him a terrorist,
EC should react
~Raul Baba"
pos,"I love the hard work of Modi ji. He has transformed one of my favorite cities, Bangalore to just like Bruge. I cud not tell the difference. ðŸ‘ðŸ‘ðŸ‘
#MyFavouriteSmartCity https://t.co/L76Pt9eCku"
pos,"We know Modi doesn't do small things, that's why his Grand Schemes are Grand Failures! https://t.co/hE8A8CBCjV"
pos,"@MaheishGirri @GautamGambhir @narendramodi You are such a sweetheart Maheish Ji. I keenly observed good work done by you. I am disappointed &amp; anguished that you have not been given ticket. But you have shown that you are a disciplined member of @BJP4India 
I hope @narendramodi ji has some better plans for you."
neg,@bandrainfo Coz he didn't support BJP!
neg,"Q: Why opposition parties r blaming #Modi ji for everything? 
Ans: They r scared, tensed, worried about their power, bank balance, political employment opportunities for their family members, reopening of scams &amp; frauds 
#Vote4Modi #Vote4BJP #ModiFor2019 #ModiAgain @narendramodi https://t.co/pLQJJqbikj"
neg,"Terrorist accused Sadhvi haiving same habits like Modi. \Bhago\"""
neg,"Modi: India is safe in my hands
Result : 390 Jawans killed in #Naxalattack and 488 Jawans killed in J&amp;K. 

Modi : I will wipeout terrorism. 
Result: 260% rise in terror incident in J&amp;K alone. Uri, Pulwama, Pathankot etc. 

This is Modi chemistry

#MaafiMaangoModi #naxalattack https://t.co/ETjrSoXW7R"
pos,"#AuratonSeBachao @PMOIndia @narendramodi  @cskkanu      With the help of her lover, Delhi woman kills parents over property, stuffs bodies in suitcases via @htTweets https://t.co/MyxpwtIWAe"
neg,Efforts made under the leadership of PM @narendramodi has resulted into #UNSC declaring #MasoodAzhar a terrorist under its sanction list. A great victory for India in our fight against terrorism.
pos,"@Imamofpeace Hahahaha,MODI-FYING pakistan ðŸ˜‚ðŸ˜‚ðŸ˜‚good one.........we indians r too happy n proud that our army didn't try to kill Innocents,but they tried to finish terrorists ....... Hindustaan ZINDABAAD ,Pakistan Murdabaad ðŸ™"
pos,"Ready to sacrifice my dreams to fulfill yours, says PM Modi
#LokSabhaElections2019
Follow LIVE Updates here

https://t.co/aPatWmZBmR"
pos,@PMOIndia Please stop using PMO handle to promote RSS worker Modi. And Modi needs to learn to behave like the PM of India.
pos,@PandaJay @BJP4India @AmitShah @narendramodi Congratulations. Good decision and recognition of talent by the BJP.
pos,"A pregnant lady requesting blessings for her baby from BJP candidate Suresh Gopi. 

And he blessed her. 

This is trust, love and affection people hv towards BJP and Suresh Gopi in Kerala. 

@rajeev_mp @narendramodi @AmitShah @BJP4India https://t.co/tR4G3uEqFy"
pos,"A Truly beautiful good morning . THANKS @narendramodi SirðŸ™ðŸ» And brave hearts of our Indian Army. JAI HIND. ðŸ‡®ðŸ‡³ 
Proud IndianðŸ’ªðŸ»"
neg,"Same day 50 years back, 1st political murder was committed in Keralam by killing Vaadikkal Ramakrishnan of RSS. The crime was committed by CPIM, with 1 of the accused being present Chief Minister of Kerala Pinarayi Vijayan per court document &amp; TV reports

https://t.co/yYXHIXQ1L2 https://t.co/9IMKMh3w0C"
neg,"@AB_BJP @JaiveerShergill @Babble524 @RohiniShah73 @desertfox61I @shitijsrivastav @DrRajeshDBhat @devyanidilli @girishalva @raniroyrocky @dineshjk Nation is mourning and Congressi are making immoral political comparisons and comments . They are seeing opportunity  malign Modi ji &amp; BJP in this tragedy  !
Hopeless @INCIndia will not improve ever !"
neg,"As expected hatred against Kashmiris was just the beginning. Sangh Parivar has quickly graduated to harassing Muslims. BJPâ€™s Electoral graph shows nothing pays better dividends than hatred, violence #ExposeDeshDrohis #KashmiriStudents https://t.co/9o4YDuXH3Q"
pos,"Old, unrelated images of injured protesters shared by bhakts as those of BJP supporters thrashed by â€˜Mamataâ€™s goonsâ€™. 
https://t.co/ig2QqB64WO"
pos,"Modi wave! ðŸ˜‚ðŸ˜‚
Must watch.... It would make ur day ðŸ˜‚ https://t.co/3xhoTvyPL2"
pos,"All-Round Infrastructural Growth Easing Lives
https://t.co/NoShXMq9Lx
via NaMo App"
pos,"@RajniJa91054755 Congratulations, we are so much proud of you Modi ji,"
pos,"Shri Bhima Mandavi was a dedicated Karyakarta of the BJP. Diligent and courageous, he assiduously served the people of Chhattisgarh. His demise is deeply anguishing. Condolences to his family and supporters. Om Shanti."
pos,"#VikasKaJumla Modi plays emotional integrity of the North East region.
Modi govtâ€™s Citizenship Amendment Bill has made people in the Northeast angry. Here's why https://t.co/ZXIW4uIZy3"
